id,order_line_id,supplier_tpartner_id,product_id,company_id,order_type,ship_to_site_id,order_id,planned_delivery_date,supplier_description,units_shipped,actual_delivery_date,package_id,transportation_mode,shipment_status,carrier_id,uom,creation_date
OLS_329044ec-9aa9-11ee-9e54-acde48001122,OLS_329044ec-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_76,2021-09-13T02:49:58Z,Mark LLC,0.0,2021-11-04T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-03T01:49:58Z
OLS_32904514-9aa9-11ee-9e54-acde48001122,OLS_32904514-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_77,2021-09-29T20:49:58Z,Mark LLC,2.0,2021-10-22T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-19T20:49:58Z
OLS_32904546-9aa9-11ee-9e54-acde48001122,OLS_32904546-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_78,2021-10-16T14:49:58Z,Mark LLC,1.0,2021-11-05T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-06T14:49:58Z
OLS_3290456e-9aa9-11ee-9e54-acde48001122,OLS_3290456e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_79,2021-11-02T08:49:58Z,Mark LLC,7.0,2021-12-19T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-23T08:49:58Z
OLS_3290458c-9aa9-11ee-9e54-acde48001122,OLS_3290458c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_80,2021-11-19T02:49:58Z,Mark LLC,1.0,2022-01-03T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-09T02:49:58Z
OLS_329046cc-9aa9-11ee-9e54-acde48001122,OLS_329046cc-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_81,2021-12-05T20:49:58Z,Mark LLC,2.0,2022-01-25T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-25T20:49:58Z
OLS_329046f4-9aa9-11ee-9e54-acde48001122,OLS_329046f4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_82,2021-12-22T14:49:58Z,Mark LLC,2.0,2022-01-02T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-12T14:49:58Z
OLS_3290471c-9aa9-11ee-9e54-acde48001122,OLS_3290471c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_83,2022-01-08T08:49:58Z,Mark LLC,3.0,2022-01-31T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-29T08:49:58Z
OLS_32904744-9aa9-11ee-9e54-acde48001122,OLS_32904744-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_84,2022-01-25T02:49:58Z,Mark LLC,1.0,2022-03-06T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-15T02:49:58Z
OLS_3290476c-9aa9-11ee-9e54-acde48001122,OLS_3290476c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_85,2022-02-10T20:49:58Z,Mark LLC,6.0,2022-03-26T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-31T20:49:58Z
OLS_3290478a-9aa9-11ee-9e54-acde48001122,OLS_3290478a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_86,2022-02-27T14:49:58Z,Mark LLC,1.0,2022-04-23T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-02-17T14:49:58Z
OLS_329047b2-9aa9-11ee-9e54-acde48001122,OLS_329047b2-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_87,2022-03-16T08:49:58Z,Mark LLC,14.0,2022-03-28T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-06T08:49:58Z
OLS_329047da-9aa9-11ee-9e54-acde48001122,OLS_329047da-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_88,2022-04-02T02:49:58Z,Mark LLC,2.0,2022-06-03T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-23T02:49:58Z
OLS_32904802-9aa9-11ee-9e54-acde48001122,OLS_32904802-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_89,2022-04-18T19:49:58Z,Mark LLC,7.0,2022-06-06T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-08T19:49:58Z
OLS_3290482a-9aa9-11ee-9e54-acde48001122,OLS_3290482a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_90,2022-05-05T13:49:58Z,Mark LLC,4.0,2022-06-10T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-25T13:49:58Z
OLS_32904852-9aa9-11ee-9e54-acde48001122,OLS_32904852-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_91,2022-05-22T07:49:58Z,Mark LLC,1.0,2022-07-08T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-12T07:49:58Z
OLS_3290487a-9aa9-11ee-9e54-acde48001122,OLS_3290487a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_92,2022-06-08T01:49:58Z,Mark LLC,6.0,2022-07-21T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-29T01:49:58Z
OLS_329048a2-9aa9-11ee-9e54-acde48001122,OLS_329048a2-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_93,2022-06-24T19:49:58Z,Mark LLC,4.0,2022-07-18T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-06-14T19:49:58Z
OLS_329048ca-9aa9-11ee-9e54-acde48001122,OLS_329048ca-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_94,2022-07-11T13:49:58Z,Mark LLC,2.0,2022-07-28T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-01T13:49:58Z
OLS_329048f2-9aa9-11ee-9e54-acde48001122,OLS_329048f2-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_95,2022-07-28T07:49:58Z,Mark LLC,1.0,2022-09-22T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-18T07:49:58Z
OLS_3290491a-9aa9-11ee-9e54-acde48001122,OLS_3290491a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_96,2022-08-14T01:49:58Z,Mark LLC,2.0,2022-09-12T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-04T01:49:58Z
OLS_32904938-9aa9-11ee-9e54-acde48001122,OLS_32904938-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_97,2022-08-30T19:49:58Z,Mark LLC,4.0,2022-09-22T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-20T19:49:58Z
OLS_32904960-9aa9-11ee-9e54-acde48001122,OLS_32904960-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_98,2022-09-16T14:49:58Z,Mark LLC,1.0,2022-10-14T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-06T13:49:58Z
OLS_32904988-9aa9-11ee-9e54-acde48001122,OLS_32904988-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_99,2022-10-03T08:49:58Z,Mark LLC,5.0,2022-11-18T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-23T08:49:58Z
OLS_329049b0-9aa9-11ee-9e54-acde48001122,OLS_329049b0-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_100,2022-10-20T02:49:58Z,Mark LLC,4.0,2022-11-24T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-10T02:49:58Z
OLS_329049d8-9aa9-11ee-9e54-acde48001122,OLS_329049d8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_101,2022-11-05T20:49:58Z,Mark LLC,4.0,2022-12-08T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-26T20:49:58Z
OLS_329049f6-9aa9-11ee-9e54-acde48001122,OLS_329049f6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_102,2022-11-22T14:49:58Z,Mark LLC,0.0,2022-12-12T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-12T14:49:58Z
OLS_32904a1e-9aa9-11ee-9e54-acde48001122,OLS_32904a1e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_103,2022-12-09T08:49:58Z,Mark LLC,2.0,2023-01-26T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-29T08:49:58Z
OLS_32904a46-9aa9-11ee-9e54-acde48001122,OLS_32904a46-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_104,2022-12-26T02:49:58Z,Mark LLC,7.0,2023-01-31T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-12-16T02:49:58Z
OLS_32904a6e-9aa9-11ee-9e54-acde48001122,OLS_32904a6e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_105,2023-01-11T20:49:58Z,Mark LLC,3.0,2023-02-13T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-01T20:49:58Z
OLS_32904a96-9aa9-11ee-9e54-acde48001122,OLS_32904a96-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_106,2023-01-28T14:49:58Z,Mark LLC,5.0,2023-03-25T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-18T14:49:58Z
OLS_32904ab4-9aa9-11ee-9e54-acde48001122,OLS_32904ab4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_107,2023-02-14T08:49:58Z,Mark LLC,1.0,2023-03-19T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-04T08:49:58Z
OLS_32904adc-9aa9-11ee-9e54-acde48001122,OLS_32904adc-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_108,2023-03-03T02:49:58Z,Mark LLC,0.0,2023-04-25T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-21T02:49:58Z
OLS_32904b04-9aa9-11ee-9e54-acde48001122,OLS_32904b04-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_109,2023-03-19T20:49:58Z,Mark LLC,2.0,2023-05-05T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-09T20:49:58Z
OLS_32904b86-9aa9-11ee-9e54-acde48001122,OLS_32904b86-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_110,2023-04-05T13:49:58Z,Mark LLC,6.0,2023-05-07T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-26T14:49:58Z
OLS_32904bae-9aa9-11ee-9e54-acde48001122,OLS_32904bae-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_111,2023-04-22T07:49:58Z,Mark LLC,6.0,2023-06-01T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-12T07:49:58Z
OLS_32904bd6-9aa9-11ee-9e54-acde48001122,OLS_32904bd6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_112,2023-05-09T01:49:58Z,Mark LLC,2.0,2023-06-24T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-29T01:49:58Z
OLS_32904bf4-9aa9-11ee-9e54-acde48001122,OLS_32904bf4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_113,2023-05-25T19:49:58Z,Mark LLC,3.0,2023-06-19T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-05-15T19:49:58Z
OLS_32904c1c-9aa9-11ee-9e54-acde48001122,OLS_32904c1c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_114,2023-06-11T13:49:58Z,Mark LLC,3.0,2023-07-12T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-01T13:49:58Z
OLS_32904c44-9aa9-11ee-9e54-acde48001122,OLS_32904c44-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_115,2023-06-28T07:49:58Z,Mark LLC,0.0,2023-08-20T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-18T07:49:58Z
OLS_32904c6c-9aa9-11ee-9e54-acde48001122,OLS_32904c6c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_116,2023-07-15T01:49:58Z,Mark LLC,14.0,2023-08-16T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-05T01:49:58Z
OLS_32904c8a-9aa9-11ee-9e54-acde48001122,OLS_32904c8a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_117,2023-07-31T19:49:58Z,Mark LLC,1.0,2023-08-20T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-21T19:49:58Z
OLS_32904cb2-9aa9-11ee-9e54-acde48001122,OLS_32904cb2-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_118,2023-08-17T13:49:58Z,Mark LLC,17.0,2023-09-03T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-07T13:49:58Z
OLS_32904cda-9aa9-11ee-9e54-acde48001122,OLS_32904cda-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_119,2023-09-03T08:49:58Z,Mark LLC,8.0,2023-10-04T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-24T07:49:58Z
OLS_32904cf8-9aa9-11ee-9e54-acde48001122,OLS_32904cf8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_120,2023-09-20T02:49:58Z,Mark LLC,12.0,2023-10-28T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-10T02:49:58Z
OLS_32904d20-9aa9-11ee-9e54-acde48001122,OLS_32904d20-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_121,2023-10-06T20:49:58Z,Mark LLC,2.0,2023-11-08T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-26T20:49:58Z
OLS_32904d48-9aa9-11ee-9e54-acde48001122,OLS_32904d48-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_122,2023-10-23T14:49:58Z,Mark LLC,11.0,2023-12-06T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-13T14:49:58Z
OLS_32904d70-9aa9-11ee-9e54-acde48001122,OLS_32904d70-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_123,2023-11-09T08:49:58Z,Mark LLC,0.0,2023-12-10T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-30T08:49:58Z
OLS_32904d8e-9aa9-11ee-9e54-acde48001122,OLS_32904d8e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_124,2023-11-26T02:49:58Z,Mark LLC,3.0,2023-12-26T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-11-16T02:49:58Z
OLS_32904db6-9aa9-11ee-9e54-acde48001122,OLS_32904db6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_125,2023-12-12T20:49:58Z,Mark LLC,1.0,2024-01-20T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-02T20:49:58Z
OLS_32904dde-9aa9-11ee-9e54-acde48001122,OLS_32904dde-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_126,2023-12-29T14:49:58Z,Mark LLC,8.0,2024-01-30T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-19T14:49:58Z
OLS_32904e06-9aa9-11ee-9e54-acde48001122,OLS_32904e06-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_127,2024-01-15T08:49:58Z,Mark LLC,2.0,2024-02-20T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-05T08:49:58Z
OLS_32904e24-9aa9-11ee-9e54-acde48001122,OLS_32904e24-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_128,2024-02-01T02:49:58Z,Mark LLC,0.0,2024-03-07T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-22T02:49:58Z
OLS_32904e4c-9aa9-11ee-9e54-acde48001122,OLS_32904e4c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_129,2024-02-17T20:49:58Z,Mark LLC,1.0,2024-03-31T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-07T20:49:58Z
OLS_32904e7e-9aa9-11ee-9e54-acde48001122,OLS_32904e7e-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,ijkl5678,Order_130,2024-03-05T14:49:58Z,Mark LLC,4.0,2024-03-21T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-24T14:49:58Z
OLS_32904ea6-9aa9-11ee-9e54-acde48001122,OLS_32904ea6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_131,2021-03-29T14:49:58Z,Mark LLC,2.0,2021-05-08T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-03-19T14:49:58Z
OLS_32904ec4-9aa9-11ee-9e54-acde48001122,OLS_32904ec4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_132,2021-04-15T07:49:58Z,Mark LLC,11.0,2021-05-12T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-05T07:49:58Z
OLS_32904eec-9aa9-11ee-9e54-acde48001122,OLS_32904eec-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_133,2021-05-02T01:49:58Z,Mark LLC,6.0,2021-06-11T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-22T01:49:58Z
OLS_32904f14-9aa9-11ee-9e54-acde48001122,OLS_32904f14-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_134,2021-05-18T19:49:58Z,Mark LLC,2.0,2021-06-08T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-08T19:49:58Z
OLS_32904f3c-9aa9-11ee-9e54-acde48001122,OLS_32904f3c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_135,2021-06-04T13:49:58Z,Mark LLC,5.0,2021-06-24T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-25T13:49:58Z
OLS_32904f64-9aa9-11ee-9e54-acde48001122,OLS_32904f64-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_136,2021-06-21T07:49:58Z,Mark LLC,1.0,2021-07-09T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-11T07:49:58Z
OLS_32904f8c-9aa9-11ee-9e54-acde48001122,OLS_32904f8c-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_137,2021-07-08T01:49:58Z,Mark LLC,1.0,2021-08-22T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-28T01:49:58Z
OLS_32904fb4-9aa9-11ee-9e54-acde48001122,OLS_32904fb4-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_138,2021-07-24T19:49:58Z,Mark LLC,8.0,2021-09-03T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-14T19:49:58Z
OLS_32904fd2-9aa9-11ee-9e54-acde48001122,OLS_32904fd2-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_139,2021-08-10T13:49:58Z,Mark LLC,11.0,2021-09-27T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-31T13:49:58Z
OLS_32904ffa-9aa9-11ee-9e54-acde48001122,OLS_32904ffa-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_140,2021-08-27T07:49:58Z,Mark LLC,2.0,2021-10-10T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-08-17T07:49:58Z
OLS_32905022-9aa9-11ee-9e54-acde48001122,OLS_32905022-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_141,2021-09-13T02:49:58Z,Mark LLC,4.0,2021-10-18T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-03T01:49:58Z
OLS_3290504a-9aa9-11ee-9e54-acde48001122,OLS_3290504a-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_142,2021-09-29T20:49:58Z,Mark LLC,1.0,2021-11-28T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-19T20:49:58Z
OLS_32905072-9aa9-11ee-9e54-acde48001122,OLS_32905072-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_143,2021-10-16T14:49:58Z,Mark LLC,5.0,2021-11-20T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-06T14:49:58Z
OLS_32905158-9aa9-11ee-9e54-acde48001122,OLS_32905158-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_144,2021-11-02T08:49:58Z,Mark LLC,11.0,2021-11-20T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-23T08:49:58Z
OLS_32905180-9aa9-11ee-9e54-acde48001122,OLS_32905180-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_145,2021-11-19T02:49:58Z,Mark LLC,2.0,2021-12-19T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-09T02:49:58Z
OLS_329051a8-9aa9-11ee-9e54-acde48001122,OLS_329051a8-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_146,2021-12-05T20:49:58Z,Mark LLC,10.0,2022-02-06T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-25T20:49:58Z
OLS_329051c6-9aa9-11ee-9e54-acde48001122,OLS_329051c6-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_147,2021-12-22T14:49:58Z,Mark LLC,10.0,2022-01-14T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-12T14:49:58Z
OLS_329051ee-9aa9-11ee-9e54-acde48001122,OLS_329051ee-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_148,2022-01-08T08:49:58Z,Mark LLC,3.0,2022-03-02T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-29T08:49:58Z
OLS_32905216-9aa9-11ee-9e54-acde48001122,OLS_32905216-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_149,2022-01-25T02:49:58Z,Mark LLC,2.0,2022-02-20T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-15T02:49:58Z
OLS_32905310-9aa9-11ee-9e54-acde48001122,OLS_32905310-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_150,2022-02-10T20:49:58Z,Mark LLC,2.0,2022-03-04T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-31T20:49:58Z
OLS_32905338-9aa9-11ee-9e54-acde48001122,OLS_32905338-9aa9-11ee-9e54-acde48001122,1,abc123,ACPG,PO,cdef7890,Order_151,2022-02-27T14:49:58Z,Mark LLC,10.0,2022-04-08T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-02-17T14:49:58Z
